user_id,photo_id,created_at,updated_at,vote_type
53,206,"2016-04-22 03:23:29.773613","2016-04-22 03:23:29.773613",1
54,206,"2016-04-22 03:23:29.783120","2016-04-22 03:23:29.783120",1
55,206,"2016-04-22 03:23:29.793187","2016-04-22 03:23:29.793187",1
56,206,"2016-04-22 03:23:29.805461","2016-04-22 03:23:29.805461",1
57,206,"2016-04-22 03:23:29.814336","2016-04-22 03:23:29.814336",1
58,206,"2016-04-22 03:23:29.823486","2016-04-22 03:23:29.823486",1
59,206,"2016-04-22 03:23:29.833886","2016-04-22 03:23:29.833886",1
60,206,"2016-04-22 03:23:29.842969","2016-04-22 03:23:29.842969",1
61,206,"2016-04-22 03:23:29.852586","2016-04-22 03:23:29.852586",1
62,206,"2016-04-22 03:23:29.862480","2016-04-22 03:23:29.862480",1
63,206,"2016-04-22 03:23:29.871716","2016-04-22 03:23:29.871716",1
64,206,"2016-04-22 03:23:29.888088","2016-04-22 03:23:29.888088",1
65,206,"2016-04-22 03:23:29.898378","2016-04-22 03:23:29.898378",1
66,206,"2016-04-22 03:23:29.914029","2016-04-22 03:23:29.914029",1
67,206,"2016-04-22 03:23:29.935599","2016-04-22 03:23:29.935599",1
68,206,"2016-04-22 03:23:29.950205","2016-04-22 03:23:29.950205",1
69,206,"2016-04-22 03:23:29.960024","2016-04-22 03:23:29.960024",1
70,206,"2016-04-22 03:23:29.968818","2016-04-22 03:23:29.968818",1
71,206,"2016-04-22 03:23:29.979729","2016-04-22 03:23:29.979729",1
72,206,"2016-04-22 03:23:29.995414","2016-04-22 03:23:29.995414",1
73,206,"2016-04-22 03:23:30.010741","2016-04-22 03:23:30.010741",1
74,206,"2016-04-22 03:23:30.038237","2016-04-22 03:23:30.038237",1
75,206,"2016-04-22 03:23:30.048528","2016-04-22 03:23:30.048528",1
76,206,"2016-04-22 03:23:30.057561","2016-04-22 03:23:30.057561",1
77,206,"2016-04-22 03:23:30.066528","2016-04-22 03:23:30.066528",1
78,206,"2016-04-22 03:23:30.075799","2016-04-22 03:23:30.075799",1
79,206,"2016-04-22 03:23:30.085087","2016-04-22 03:23:30.085087",1
80,206,"2016-04-22 03:23:30.105391","2016-04-22 03:23:30.105391",1
81,206,"2016-04-22 03:23:30.125376","2016-04-22 03:23:30.125376",1
82,206,"2016-04-22 03:23:30.135594","2016-04-22 03:23:30.135594",1
83,206,"2016-04-22 03:23:30.144754","2016-04-22 03:23:30.144754",1
84,206,"2016-04-22 03:23:30.160494","2016-04-22 03:23:30.160494",1
45,207,"2016-04-22 03:23:30.169861","2016-04-22 03:23:30.169861",1
46,207,"2016-04-22 03:23:30.178858","2016-04-22 03:23:30.178858",1
47,207,"2016-04-22 03:23:30.189939","2016-04-22 03:23:30.189939",1
48,207,"2016-04-22 03:23:30.200127","2016-04-22 03:23:30.200127",1
49,207,"2016-04-22 03:23:30.215147","2016-04-22 03:23:30.215147",1
50,207,"2016-04-22 03:23:30.230973","2016-04-22 03:23:30.230973",1
51,207,"2016-04-22 03:23:30.241488","2016-04-22 03:23:30.241488",1
52,207,"2016-04-22 03:23:30.251425","2016-04-22 03:23:30.251425",1
53,207,"2016-04-22 03:23:30.260554","2016-04-22 03:23:30.260554",1
54,207,"2016-04-22 03:23:30.270341","2016-04-22 03:23:30.270341",1
55,207,"2016-04-22 03:23:30.280329","2016-04-22 03:23:30.280329",1
56,207,"2016-04-22 03:23:30.289290","2016-04-22 03:23:30.289290",1
57,207,"2016-04-22 03:23:30.299629","2016-04-22 03:23:30.299629",1
58,207,"2016-04-22 03:23:30.311703","2016-04-22 03:23:30.311703",1
59,207,"2016-04-22 03:23:30.321854","2016-04-22 03:23:30.321854",1
60,207,"2016-04-22 03:23:30.330928","2016-04-22 03:23:30.330928",1
61,207,"2016-04-22 03:23:30.340718","2016-04-22 03:23:30.340718",1
62,207,"2016-04-22 03:23:30.349866","2016-04-22 03:23:30.349866",1
63,207,"2016-04-22 03:23:30.358815","2016-04-22 03:23:30.358815",1
64,207,"2016-04-22 03:23:30.368455","2016-04-22 03:23:30.368455",1
65,207,"2016-04-22 03:23:30.377958","2016-04-22 03:23:30.377958",1
66,207,"2016-04-22 03:23:30.388123","2016-04-22 03:23:30.388123",1
67,207,"2016-04-22 03:23:30.396974","2016-04-22 03:23:30.396974",1
68,207,"2016-04-22 03:23:30.406283","2016-04-22 03:23:30.406283",1
69,207,"2016-04-22 03:23:30.425044","2016-04-22 03:23:30.425044",1
70,207,"2016-04-22 03:23:30.440534","2016-04-22 03:23:30.440534",1
71,207,"2016-04-22 03:23:30.456683","2016-04-22 03:23:30.456683",1
72,207,"2016-04-22 03:23:30.466726","2016-04-22 03:23:30.466726",1
73,207,"2016-04-22 03:23:30.476384","2016-04-22 03:23:30.476384",1
74,207,"2016-04-22 03:23:30.485606","2016-04-22 03:23:30.485606",1
75,207,"2016-04-22 03:23:30.495422","2016-04-22 03:23:30.495422",1
76,207,"2016-04-22 03:23:30.506556","2016-04-22 03:23:30.506556",1
77,207,"2016-04-22 03:23:30.516442","2016-04-22 03:23:30.516442",1
78,207,"2016-04-22 03:23:30.526687","2016-04-22 03:23:30.526687",1
79,207,"2016-04-22 03:23:30.536688","2016-04-22 03:23:30.536688",1
80,207,"2016-04-22 03:23:30.545481","2016-04-22 03:23:30.545481",1
81,207,"2016-04-22 03:23:30.555470","2016-04-22 03:23:30.555470",1
82,207,"2016-04-22 03:23:30.565218","2016-04-22 03:23:30.565218",1
83,207,"2016-04-22 03:23:30.581301","2016-04-22 03:23:30.581301",1
84,207,"2016-04-22 03:23:30.590752","2016-04-22 03:23:30.590752",1
45,208,"2016-04-22 03:23:30.600583","2016-04-22 03:23:30.600583",1
46,208,"2016-04-22 03:23:30.617135","2016-04-22 03:23:30.617135",1
47,208,"2016-04-22 03:23:30.654936","2016-04-22 03:23:30.654936",1
48,208,"2016-04-22 03:23:30.669745","2016-04-22 03:23:30.669745",1
49,208,"2016-04-22 03:23:30.679529","2016-04-22 03:23:30.679529",1
50,208,"2016-04-22 03:23:30.690017","2016-04-22 03:23:30.690017",1
51,208,"2016-04-22 03:23:30.707257","2016-04-22 03:23:30.707257",1
52,208,"2016-04-22 03:23:30.716538","2016-04-22 03:23:30.716538",1
53,208,"2016-04-22 03:23:30.739770","2016-04-22 03:23:30.739770",1
54,208,"2016-04-22 03:23:30.749780","2016-04-22 03:23:30.749780",1
55,208,"2016-04-22 03:23:30.765553","2016-04-22 03:23:30.765553",1
56,208,"2016-04-22 03:23:30.786262","2016-04-22 03:23:30.786262",1
57,208,"2016-04-22 03:23:30.812702","2016-04-22 03:23:30.812702",1
58,208,"2016-04-22 03:23:30.827605","2016-04-22 03:23:30.827605",1
59,208,"2016-04-22 03:23:30.837426","2016-04-22 03:23:30.837426",1
60,208,"2016-04-22 03:23:30.846523","2016-04-22 03:23:30.846523",1
61,208,"2016-04-22 03:23:30.856344","2016-04-22 03:23:30.856344",1
62,208,"2016-04-22 03:23:30.866099","2016-04-22 03:23:30.866099",1
63,208,"2016-04-22 03:23:30.875334","2016-04-22 03:23:30.875334",1
64,208,"2016-04-22 03:23:30.885466","2016-04-22 03:23:30.885466",1
65,208,"2016-04-22 03:23:30.908324","2016-04-22 03:23:30.908324",1
66,208,"2016-04-22 03:23:30.918641","2016-04-22 03:23:30.918641",1
67,208,"2016-04-22 03:23:30.927983","2016-04-22 03:23:30.927983",1
68,208,"2016-04-22 03:23:30.943832","2016-04-22 03:23:30.943832",1
69,208,"2016-04-22 03:23:30.957803","2016-04-22 03:23:30.957803",1
70,208,"2016-04-22 03:23:30.967318","2016-04-22 03:23:30.967318",1
71,208,"2016-04-22 03:23:30.976503","2016-04-22 03:23:30.976503",1
72,208,"2016-04-22 03:23:30.986371","2016-04-22 03:23:30.986371",1
73,208,"2016-04-22 03:23:30.996591","2016-04-22 03:23:30.996591",1
74,208,"2016-04-22 03:23:31.005678","2016-04-22 03:23:31.005678",1
75,208,"2016-04-22 03:23:31.016851","2016-04-22 03:23:31.016851",1
76,208,"2016-04-22 03:23:31.025870","2016-04-22 03:23:31.025870",1
77,208,"2016-04-22 03:23:31.035071","2016-04-22 03:23:31.035071",1
78,208,"2016-04-22 03:23:31.045447","2016-04-22 03:23:31.045447",1
79,208,"2016-04-22 03:23:31.055067","2016-04-22 03:23:31.055067",1
80,208,"2016-04-22 03:23:31.066037","2016-04-22 03:23:31.066037",1
81,208,"2016-04-22 03:23:31.077136","2016-04-22 03:23:31.077136",1
82,208,"2016-04-22 03:23:31.086327","2016-04-22 03:23:31.086327",1
83,208,"2016-04-22 03:23:31.095169","2016-04-22 03:23:31.095169",1
84,208,"2016-04-22 03:23:31.105056","2016-04-22 03:23:31.105056",1
45,209,"2016-04-22 03:23:31.114890","2016-04-22 03:23:31.114890",1
46,209,"2016-04-22 03:23:31.130413","2016-04-22 03:23:31.130413",1
47,209,"2016-04-22 03:23:31.139614","2016-04-22 03:23:31.139614",1
48,209,"2016-04-22 03:23:31.149621","2016-04-22 03:23:31.149621",1
49,209,"2016-04-22 03:23:31.158959","2016-04-22 03:23:31.158959",1
50,209,"2016-04-22 03:23:31.168471","2016-04-22 03:23:31.168471",1
51,209,"2016-04-22 03:23:31.177933","2016-04-22 03:23:31.177933",1
52,209,"2016-04-22 03:23:31.187276","2016-04-22 03:23:31.187276",1
53,209,"2016-04-22 03:23:31.196390","2016-04-22 03:23:31.196390",1
54,209,"2016-04-22 03:23:31.206091","2016-04-22 03:23:31.206091",1
55,209,"2016-04-22 03:23:31.215960","2016-04-22 03:23:31.215960",1
56,209,"2016-04-22 03:23:31.230388","2016-04-22 03:23:31.230388",1
57,209,"2016-04-22 03:23:31.250715","2016-04-22 03:23:31.250715",1
58,209,"2016-04-22 03:23:31.260283","2016-04-22 03:23:31.260283",1
59,209,"2016-04-22 03:23:31.276321","2016-04-22 03:23:31.276321",1
60,209,"2016-04-22 03:23:31.285287","2016-04-22 03:23:31.285287",1
61,209,"2016-04-22 03:23:31.294668","2016-04-22 03:23:31.294668",1
62,209,"2016-04-22 03:23:31.316314","2016-04-22 03:23:31.316314",1
63,209,"2016-04-22 03:23:31.324650","2016-04-22 03:23:31.324650",1
64,209,"2016-04-22 03:23:31.339959","2016-04-22 03:23:31.339959",1
65,209,"2016-04-22 03:23:31.349274","2016-04-22 03:23:31.349274",1
66,209,"2016-04-22 03:23:31.368655","2016-04-22 03:23:31.368655",1
67,209,"2016-04-22 03:23:31.383873","2016-04-22 03:23:31.383873",1
68,209,"2016-04-22 03:23:31.392975","2016-04-22 03:23:31.392975",1
69,209,"2016-04-22 03:23:31.401703","2016-04-22 03:23:31.401703",1
70,209,"2016-04-22 03:23:31.411515","2016-04-22 03:23:31.411515",1
71,209,"2016-04-22 03:23:31.420586","2016-04-22 03:23:31.420586",1
72,209,"2016-04-22 03:23:31.429880","2016-04-22 03:23:31.429880",1
73,209,"2016-04-22 03:23:31.439062","2016-04-22 03:23:31.439062",1
74,209,"2016-04-22 03:23:31.448491","2016-04-22 03:23:31.448491",1
75,209,"2016-04-22 03:23:31.458131","2016-04-22 03:23:31.458131",1
76,209,"2016-04-22 03:23:31.476626","2016-04-22 03:23:31.476626",1
77,209,"2016-04-22 03:23:31.491521","2016-04-22 03:23:31.491521",1
78,209,"2016-04-22 03:23:31.514672","2016-04-22 03:23:31.514672",1
79,209,"2016-04-22 03:23:31.529538","2016-04-22 03:23:31.529538",1
80,209,"2016-04-22 03:23:31.539269","2016-04-22 03:23:31.539269",1
81,209,"2016-04-22 03:23:31.548887","2016-04-22 03:23:31.548887",1
82,209,"2016-04-22 03:23:31.557791","2016-04-22 03:23:31.557791",1
83,209,"2016-04-22 03:23:31.573734","2016-04-22 03:23:31.573734",1
84,209,"2016-04-22 03:23:31.582897","2016-04-22 03:23:31.582897",1
45,210,"2016-04-22 03:23:31.592201","2016-04-22 03:23:31.592201",1
46,210,"2016-04-22 03:23:31.604114","2016-04-22 03:23:31.604114",1
47,210,"2016-04-22 03:23:31.615506","2016-04-22 03:23:31.615506",1
48,210,"2016-04-22 03:23:31.625116","2016-04-22 03:23:31.625116",1
49,210,"2016-04-22 03:23:31.634465","2016-04-22 03:23:31.634465",1
50,210,"2016-04-22 03:23:31.643758","2016-04-22 03:23:31.643758",1
51,210,"2016-04-22 03:23:31.652805","2016-04-22 03:23:31.652805",1
52,210,"2016-04-22 03:23:31.662192","2016-04-22 03:23:31.662192",1
53,210,"2016-04-22 03:23:31.671789","2016-04-22 03:23:31.671789",1
54,210,"2016-04-22 03:23:31.681788","2016-04-22 03:23:31.681788",1
55,210,"2016-04-22 03:23:31.692229","2016-04-22 03:23:31.692229",1
56,210,"2016-04-22 03:23:31.705889","2016-04-22 03:23:31.705889",1
57,210,"2016-04-22 03:23:31.716291","2016-04-22 03:23:31.716291",1
58,210,"2016-04-22 03:23:31.725855","2016-04-22 03:23:31.725855",1
59,210,"2016-04-22 03:23:31.734769","2016-04-22 03:23:31.734769",1
60,210,"2016-04-22 03:23:31.757538","2016-04-22 03:23:31.757538",1
61,210,"2016-04-22 03:23:31.772477","2016-04-22 03:23:31.772477",1
62,210,"2016-04-22 03:23:31.791809","2016-04-22 03:23:31.791809",1
63,210,"2016-04-22 03:23:31.806688","2016-04-22 03:23:31.806688",1
64,210,"2016-04-22 03:23:31.816228","2016-04-22 03:23:31.816228",1
65,210,"2016-04-22 03:23:31.825329","2016-04-22 03:23:31.825329",1
66,210,"2016-04-22 03:23:31.834538","2016-04-22 03:23:31.834538",1
67,210,"2016-04-22 03:23:31.844001","2016-04-22 03:23:31.844001",1
68,210,"2016-04-22 03:23:31.852857","2016-04-22 03:23:31.852857",1
69,210,"2016-04-22 03:23:31.862759","2016-04-22 03:23:31.862759",1
70,210,"2016-04-22 03:23:31.879492","2016-04-22 03:23:31.879492",1
71,210,"2016-04-22 03:23:31.888177","2016-04-22 03:23:31.888177",1
72,210,"2016-04-22 03:23:31.897295","2016-04-22 03:23:31.897295",1
73,210,"2016-04-22 03:23:31.906468","2016-04-22 03:23:31.906468",1
74,210,"2016-04-22 03:23:31.916045","2016-04-22 03:23:31.916045",1
75,210,"2016-04-22 03:23:31.926287","2016-04-22 03:23:31.926287",1
76,210,"2016-04-22 03:23:31.935407","2016-04-22 03:23:31.935407",1
77,210,"2016-04-22 03:23:31.944928","2016-04-22 03:23:31.944928",1
78,210,"2016-04-22 03:23:31.954699","2016-04-22 03:23:31.954699",1
79,210,"2016-04-22 03:23:31.970913","2016-04-22 03:23:31.970913",1
80,210,"2016-04-22 03:23:31.986096","2016-04-22 03:23:31.986096",1
81,210,"2016-04-22 03:23:31.998659","2016-04-22 03:23:31.998659",1
82,210,"2016-04-22 03:23:32.015078","2016-04-22 03:23:32.015078",1
83,210,"2016-04-22 03:23:32.029828","2016-04-22 03:23:32.029828",1
84,210,"2016-04-22 03:23:32.044496","2016-04-22 03:23:32.044496",1
45,211,"2016-04-22 03:23:32.053101","2016-04-22 03:23:32.053101",1
46,211,"2016-04-22 03:23:32.062615","2016-04-22 03:23:32.062615",1
47,211,"2016-04-22 03:23:32.072227","2016-04-22 03:23:32.072227",1
48,211,"2016-04-22 03:23:32.088434","2016-04-22 03:23:32.088434",1
49,211,"2016-04-22 03:23:32.098689","2016-04-22 03:23:32.098689",1
50,211,"2016-04-22 03:23:32.108423","2016-04-22 03:23:32.108423",1
51,211,"2016-04-22 03:23:32.120057","2016-04-22 03:23:32.120057",1
52,211,"2016-04-22 03:23:32.136299","2016-04-22 03:23:32.136299",1
53,211,"2016-04-22 03:23:32.145885","2016-04-22 03:23:32.145885",1
54,211,"2016-04-22 03:23:32.154663","2016-04-22 03:23:32.154663",1
55,211,"2016-04-22 03:23:32.169540","2016-04-22 03:23:32.169540",1
56,211,"2016-04-22 03:23:32.198302","2016-04-22 03:23:32.198302",1
57,211,"2016-04-22 03:23:32.213527","2016-04-22 03:23:32.213527",1
58,211,"2016-04-22 03:23:32.222626","2016-04-22 03:23:32.222626",1
59,211,"2016-04-22 03:23:32.238205","2016-04-22 03:23:32.238205",1
60,211,"2016-04-22 03:23:32.248263","2016-04-22 03:23:32.248263",1
61,211,"2016-04-22 03:23:32.257112","2016-04-22 03:23:32.257112",1
62,211,"2016-04-22 03:23:32.266488","2016-04-22 03:23:32.266488",1
63,211,"2016-04-22 03:23:32.275670","2016-04-22 03:23:32.275670",1
64,211,"2016-04-22 03:23:32.285059","2016-04-22 03:23:32.285059",1
65,211,"2016-04-22 03:23:32.294400","2016-04-22 03:23:32.294400",1
66,211,"2016-04-22 03:23:32.308482","2016-04-22 03:23:32.308482",1
67,211,"2016-04-22 03:23:32.318092","2016-04-22 03:23:32.318092",1
68,211,"2016-04-22 03:23:32.328061","2016-04-22 03:23:32.328061",1
69,211,"2016-04-22 03:23:32.337251","2016-04-22 03:23:32.337251",1
70,211,"2016-04-22 03:23:32.348098","2016-04-22 03:23:32.348098",1
71,211,"2016-04-22 03:23:32.356749","2016-04-22 03:23:32.356749",1
72,211,"2016-04-22 03:23:32.366713","2016-04-22 03:23:32.366713",1
73,211,"2016-04-22 03:23:32.375317","2016-04-22 03:23:32.375317",1
74,211,"2016-04-22 03:23:32.390012","2016-04-22 03:23:32.390012",1
75,211,"2016-04-22 03:23:32.400053","2016-04-22 03:23:32.400053",1
76,211,"2016-04-22 03:23:32.418414","2016-04-22 03:23:32.418414",1
77,211,"2016-04-22 03:23:32.428131","2016-04-22 03:23:32.428131",1
78,211,"2016-04-22 03:23:32.437923","2016-04-22 03:23:32.437923",1
79,211,"2016-04-22 03:23:32.446969","2016-04-22 03:23:32.446969",1
80,211,"2016-04-22 03:23:32.463584","2016-04-22 03:23:32.463584",1
81,211,"2016-04-22 03:23:32.484944","2016-04-22 03:23:32.484944",1
82,211,"2016-04-22 03:23:32.494417","2016-04-22 03:23:32.494417",1
83,211,"2016-04-22 03:23:32.504787","2016-04-22 03:23:32.504787",1
84,211,"2016-04-22 03:23:32.515411","2016-04-22 03:23:32.515411",1
45,212,"2016-04-22 03:23:32.525790","2016-04-22 03:23:32.525790",1
46,212,"2016-04-22 03:23:32.535541","2016-04-22 03:23:32.535541",1
47,212,"2016-04-22 03:23:32.544740","2016-04-22 03:23:32.544740",1
48,212,"2016-04-22 03:23:32.555540","2016-04-22 03:23:32.555540",1
49,212,"2016-04-22 03:23:32.565874","2016-04-22 03:23:32.565874",1
50,212,"2016-04-22 03:23:32.575625","2016-04-22 03:23:32.575625",1
51,212,"2016-04-22 03:23:32.591077","2016-04-22 03:23:32.591077",1
52,212,"2016-04-22 03:23:32.600127","2016-04-22 03:23:32.600127",1
53,212,"2016-04-22 03:23:32.610775","2016-04-22 03:23:32.610775",1
54,212,"2016-04-22 03:23:32.630206","2016-04-22 03:23:32.630206",1
55,212,"2016-04-22 03:23:32.646846","2016-04-22 03:23:32.646846",1
56,212,"2016-04-22 03:23:32.662352","2016-04-22 03:23:32.662352",1
57,212,"2016-04-22 03:23:32.671957","2016-04-22 03:23:32.671957",1
58,212,"2016-04-22 03:23:32.682079","2016-04-22 03:23:32.682079",1
59,212,"2016-04-22 03:23:32.691240","2016-04-22 03:23:32.691240",1
60,212,"2016-04-22 03:23:32.700198","2016-04-22 03:23:32.700198",1
61,212,"2016-04-22 03:23:32.709978","2016-04-22 03:23:32.709978",1
62,212,"2016-04-22 03:23:32.719916","2016-04-22 03:23:32.719916",1
63,212,"2016-04-22 03:23:32.729894","2016-04-22 03:23:32.729894",1
64,212,"2016-04-22 03:23:32.745394","2016-04-22 03:23:32.745394",1
65,212,"2016-04-22 03:23:32.765518","2016-04-22 03:23:32.765518",1
66,212,"2016-04-22 03:23:32.780195","2016-04-22 03:23:32.780195",1
67,212,"2016-04-22 03:23:32.789069","2016-04-22 03:23:32.789069",1
68,212,"2016-04-22 03:23:32.798768","2016-04-22 03:23:32.798768",1
69,212,"2016-04-22 03:23:32.809202","2016-04-22 03:23:32.809202",1
70,212,"2016-04-22 03:23:32.818990","2016-04-22 03:23:32.818990",1
71,212,"2016-04-22 03:23:32.830859","2016-04-22 03:23:32.830859",1
72,212,"2016-04-22 03:23:32.843891","2016-04-22 03:23:32.843891",1
73,212,"2016-04-22 03:23:32.853711","2016-04-22 03:23:32.853711",1
74,212,"2016-04-22 03:23:32.870662","2016-04-22 03:23:32.870662",1
75,212,"2016-04-22 03:23:32.887190","2016-04-22 03:23:32.887190",1
76,212,"2016-04-22 03:23:32.897160","2016-04-22 03:23:32.897160",1
77,212,"2016-04-22 03:23:32.906744","2016-04-22 03:23:32.906744",1
78,212,"2016-04-22 03:23:32.916533","2016-04-22 03:23:32.916533",1
79,212,"2016-04-22 03:23:32.933604","2016-04-22 03:23:32.933604",1
80,212,"2016-04-22 03:23:32.953502","2016-04-22 03:23:32.953502",1
81,212,"2016-04-22 03:23:32.962885","2016-04-22 03:23:32.962885",1
82,212,"2016-04-22 03:23:32.973165","2016-04-22 03:23:32.973165",1
83,212,"2016-04-22 03:23:32.982249","2016-04-22 03:23:32.982249",1
84,212,"2016-04-22 03:23:32.991616","2016-04-22 03:23:32.991616",1
45,213,"2016-04-22 03:23:33.000359","2016-04-22 03:23:33.000359",1
46,213,"2016-04-22 03:23:33.010404","2016-04-22 03:23:33.010404",1
47,213,"2016-04-22 03:23:33.030670","2016-04-22 03:23:33.030670",1
48,213,"2016-04-22 03:23:33.055530","2016-04-22 03:23:33.055530",1
49,213,"2016-04-22 03:23:33.071375","2016-04-22 03:23:33.071375",1
50,213,"2016-04-22 03:23:33.080627","2016-04-22 03:23:33.080627",1
51,213,"2016-04-22 03:23:33.090833","2016-04-22 03:23:33.090833",1
52,213,"2016-04-22 03:23:33.100200","2016-04-22 03:23:33.100200",1
53,213,"2016-04-22 03:23:33.110035","2016-04-22 03:23:33.110035",1
54,213,"2016-04-22 03:23:33.119682","2016-04-22 03:23:33.119682",1
55,213,"2016-04-22 03:23:33.129321","2016-04-22 03:23:33.129321",1
56,213,"2016-04-22 03:23:33.139537","2016-04-22 03:23:33.139537",1
57,213,"2016-04-22 03:23:33.148496","2016-04-22 03:23:33.148496",1
58,213,"2016-04-22 03:23:33.167410","2016-04-22 03:23:33.167410",1
59,213,"2016-04-22 03:23:33.187452","2016-04-22 03:23:33.187452",1
60,213,"2016-04-22 03:23:33.196748","2016-04-22 03:23:33.196748",1
61,213,"2016-04-22 03:23:33.206032","2016-04-22 03:23:33.206032",1
62,213,"2016-04-22 03:23:33.216490","2016-04-22 03:23:33.216490",1
63,213,"2016-04-22 03:23:33.232388","2016-04-22 03:23:33.232388",1
64,213,"2016-04-22 03:23:33.241782","2016-04-22 03:23:33.241782",1
65,213,"2016-04-22 03:23:33.258542","2016-04-22 03:23:33.258542",1
66,213,"2016-04-22 03:23:33.268230","2016-04-22 03:23:33.268230",1
67,213,"2016-04-22 03:23:33.283862","2016-04-22 03:23:33.283862",1
68,213,"2016-04-22 03:23:33.293872","2016-04-22 03:23:33.293872",1
69,213,"2016-04-22 03:23:33.310613","2016-04-22 03:23:33.310613",1
70,213,"2016-04-22 03:23:33.320376","2016-04-22 03:23:33.320376",1
71,213,"2016-04-22 03:23:33.330512","2016-04-22 03:23:33.330512",1
72,213,"2016-04-22 03:23:33.339233","2016-04-22 03:23:33.339233",1
73,213,"2016-04-22 03:23:33.354950","2016-04-22 03:23:33.354950",1
74,213,"2016-04-22 03:23:33.373416","2016-04-22 03:23:33.373416",1
75,213,"2016-04-22 03:23:33.383868","2016-04-22 03:23:33.383868",1
76,213,"2016-04-22 03:23:33.396025","2016-04-22 03:23:33.396025",1
77,213,"2016-04-22 03:23:33.405413","2016-04-22 03:23:33.405413",1
78,213,"2016-04-22 03:23:33.416006","2016-04-22 03:23:33.416006",1
79,213,"2016-04-22 03:23:33.425152","2016-04-22 03:23:33.425152",1
80,213,"2016-04-22 03:23:33.433991","2016-04-22 03:23:33.433991",1
81,213,"2016-04-22 03:23:33.442848","2016-04-22 03:23:33.442848",1
82,213,"2016-04-22 03:23:33.452044","2016-04-22 03:23:33.452044",1
83,213,"2016-04-22 03:23:33.461077","2016-04-22 03:23:33.461077",1
84,213,"2016-04-22 03:23:33.471737","2016-04-22 03:23:33.471737",1
45,214,"2016-04-22 03:23:33.482300","2016-04-22 03:23:33.482300",1
46,214,"2016-04-22 03:23:33.498722","2016-04-22 03:23:33.498722",1
47,214,"2016-04-22 03:23:33.507851","2016-04-22 03:23:33.507851",1
48,214,"2016-04-22 03:23:33.517434","2016-04-22 03:23:33.517434",1
49,214,"2016-04-22 03:23:33.526170","2016-04-22 03:23:33.526170",1
50,214,"2016-04-22 03:23:33.542913","2016-04-22 03:23:33.542913",1
51,214,"2016-04-22 03:23:33.553074","2016-04-22 03:23:33.553074",1
52,214,"2016-04-22 03:23:33.568047","2016-04-22 03:23:33.568047",1
53,214,"2016-04-22 03:23:33.577524","2016-04-22 03:23:33.577524",1
54,214,"2016-04-22 03:23:33.595963","2016-04-22 03:23:33.595963",1
55,214,"2016-04-22 03:23:33.606829","2016-04-22 03:23:33.606829",1
56,214,"2016-04-22 03:23:33.617468","2016-04-22 03:23:33.617468",1
57,214,"2016-04-22 03:23:33.627164","2016-04-22 03:23:33.627164",1
58,214,"2016-04-22 03:23:33.637036","2016-04-22 03:23:33.637036",1
59,214,"2016-04-22 03:23:33.646667","2016-04-22 03:23:33.646667",1
60,214,"2016-04-22 03:23:33.656012","2016-04-22 03:23:33.656012",1
61,214,"2016-04-22 03:23:33.665130","2016-04-22 03:23:33.665130",1
62,214,"2016-04-22 03:23:33.673963","2016-04-22 03:23:33.673963",1
63,214,"2016-04-22 03:23:33.687300","2016-04-22 03:23:33.687300",1
64,214,"2016-04-22 03:23:33.703045","2016-04-22 03:23:33.703045",1
65,214,"2016-04-22 03:23:33.715806","2016-04-22 03:23:33.715806",1
66,214,"2016-04-22 03:23:33.728219","2016-04-22 03:23:33.728219",1
67,214,"2016-04-22 03:23:33.737897","2016-04-22 03:23:33.737897",1
68,214,"2016-04-22 03:23:33.747710","2016-04-22 03:23:33.747710",1
69,214,"2016-04-22 03:23:33.763554","2016-04-22 03:23:33.763554",1
70,214,"2016-04-22 03:23:33.773074","2016-04-22 03:23:33.773074",1
71,214,"2016-04-22 03:23:33.785348","2016-04-22 03:23:33.785348",1
72,214,"2016-04-22 03:23:33.794249","2016-04-22 03:23:33.794249",1
73,214,"2016-04-22 03:23:33.809730","2016-04-22 03:23:33.809730",1
74,214,"2016-04-22 03:23:33.819059","2016-04-22 03:23:33.819059",1
75,214,"2016-04-22 03:23:33.828836","2016-04-22 03:23:33.828836",1
76,214,"2016-04-22 03:23:33.838074","2016-04-22 03:23:33.838074",1
77,214,"2016-04-22 03:23:33.847842","2016-04-22 03:23:33.847842",1
78,214,"2016-04-22 03:23:33.857120","2016-04-22 03:23:33.857120",1
79,214,"2016-04-22 03:23:33.866196","2016-04-22 03:23:33.866196",1
80,214,"2016-04-22 03:23:33.875709","2016-04-22 03:23:33.875709",1
81,214,"2016-04-22 03:23:33.885659","2016-04-22 03:23:33.885659",1
82,214,"2016-04-22 03:23:33.895705","2016-04-22 03:23:33.895705",1
83,214,"2016-04-22 03:23:33.912181","2016-04-22 03:23:33.912181",1
84,214,"2016-04-22 03:23:33.922812","2016-04-22 03:23:33.922812",1
45,215,"2016-04-22 03:23:33.931688","2016-04-22 03:23:33.931688",1
46,215,"2016-04-22 03:23:33.941232","2016-04-22 03:23:33.941232",1
47,215,"2016-04-22 03:23:33.950739","2016-04-22 03:23:33.950739",1
48,215,"2016-04-22 03:23:33.966711","2016-04-22 03:23:33.966711",1
49,215,"2016-04-22 03:23:33.975814","2016-04-22 03:23:33.975814",1
50,215,"2016-04-22 03:23:33.986404","2016-04-22 03:23:33.986404",1
